id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
179261,Rental unit in San Pawl il-Baħar · ★4.70 · 2 bedrooms · 5 beds · 1 bath,858200,Frank,,San Pawl il-Bahar,35.94915,14.41183,Entire home/apt,50,7,124,2023-10-01,0.94,1,52,8,
199432,Rental unit in St Julian's · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,732702,Santina,,San Giljan,35.91794,14.48802,Private room,30,2,95,2023-10-29,0.70,2,352,4,
207818,Home in Ir-Rabat · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,1022352,Ian,,Rabat (Malta),35.88385,14.40075,Entire home/apt,86,1,236,2023-11-28,2.57,2,316,47,
227848,Rental unit in Il-Gżira · ★4.96 · 1 bedroom · 3 beds · 1 bath,1188556,Catherine,,Gzira,35.90546,14.49121,Private room,32,3,32,2015-08-27,0.22,2,235,0,
230592,Condo in Il-Qala · ★4.95 · 3 bedrooms · 6 beds · 2 baths,1205234,Bernadette,,Qala,36.04086,14.30789,Entire home/apt,70,7,21,2023-09-28,0.23,1,322,2,
237034,Townhouse in Tas-Sliema · ★4.84 · 1 bedroom · 2 beds · 1 private bath,1242931,Irene,,Gzira,35.90974,14.494,Private room,28,4,115,2023-11-10,1.00,3,266,25,
237883,Rental unit in Mellieħa · ★4.67 · 2 bedrooms · 4 beds · 1 bath,1247259,Yvette,,Mellieha,35.95494,14.3634,Entire home/apt,65,5,18,2023-09-22,0.20,2,362,6,
256834,Rental unit in Floriana · ★4.53 · 1 bedroom · 1 bed · 1 bath,1351146,Ian & Anna,,Floriana,35.8921,14.50695,Entire home/apt,54,2,235,2023-12-11,1.64,4,170,38,
269987,Rental unit in San Ġiljan · ★4.72 · 3 bedrooms · 5 beds · 2 baths,1413448,Jonathan,,San Gwann,35.9118,14.48221,Entire home/apt,76,3,39,2021-11-03,0.33,2,199,0,
271198,Guesthouse in Tarxien · ★4.50 · 1 bedroom · 2 beds · 1 private bath,1419482,Chiara,,Tarxien,35.86641,14.51325,Private room,199,1,4,2015-10-19,0.03,11,291,0,
271227,Rental unit in St Paul's Bay · ★4.20 · 2 bedrooms · 5 beds · 1 bath,1419619,GetawaysMalta,,San Pawl il-Bahar,35.94598,14.38977,Entire home/apt,229,3,18,2021-08-15,0.13,42,248,0,
273264,Rental unit in St Paul's Bay · ★4.77 · 2 bedrooms · 3 beds · 2 baths,1218900,Michael,,San Pawl il-Bahar,35.94607,14.39276,Entire home/apt,70,5,231,2023-10-18,1.71,7,340,12,
285021,Rental unit in Gzira · ★4.70 · 1 bedroom · 2 beds · 2 shared baths,1483790,Mariella,,Gzira,35.90397,14.49334,Private room,35,2,80,2023-09-22,0.57,6,272,13,
316668,Home in Msida · ★4.50 · 2 bedrooms · 2 beds · 1 shared bath,1626236,Stefanie,,San Gwann,35.90453,14.47823,Private room,45,5,4,2018-08-26,0.04,2,135,0,
325251,Rental unit in St Paul's Bay · ★4.51 · 2 bedrooms · 4 beds · 1 bath,1664026,Robert,,San Pawl il-Bahar,35.95068,14.41765,Entire home/apt,30,7,84,2023-11-30,0.68,22,198,5,
350354,Rental unit in Tas-Sliema · ★4.51 · 4 bedrooms · 8 beds · 4 baths,1775426,Andre,,Sliema,35.91515,14.50178,Entire home/apt,215,4,65,2023-10-10,0.50,1,328,8,
357173,Rental unit in Sliema · ★4.68 · 2 bedrooms · 2 beds · 1 bath,1807583,Mark,,Sliema,35.91291,14.49644,Entire home/apt,69,2,204,2023-11-20,1.47,2,355,16,
363651,Rental unit in Floriana · ★4.62 · 1 bedroom · 1 bed · 1 bath,1351146,Ian & Anna,,Floriana,35.89021,14.50614,Entire home/apt,52,2,223,2023-11-19,1.93,4,176,20,
370503,Home in Valletta · ★4.71 · 1 bedroom · 1 bed · 1 bath,1867464,Alexiei,,Valletta,35.89774,14.51734,Entire home/apt,69,7,192,2023-11-25,1.35,1,276,17,
373266,Rental unit in Floriana · ★4.23 · 1 bedroom · 1 bed · 1 bath,1351146,Ian & Anna,,Floriana,35.89008,14.5046,Entire home/apt,55,2,208,2023-12-18,1.51,4,118,40,
373267,Rental unit in Floriana · ★4.57 · 1 bedroom · 1 bed · 1 bath,1351146,Ian & Anna,,Floriana,35.89093017578125,14.505778312683105,Entire home/apt,61,2,253,2023-11-22,1.97,4,330,38,
404210,Townhouse in Xewkija · ★4.55 · 3 bedrooms · 5 beds · 2 baths,2015683,Martin,,Xewkija,36.030483,14.257623,Entire home/apt,200,4,33,2021-10-06,0.26,1,342,0,
417612,Rental unit in Birgu · ★4.73 · 1 bedroom · 1 bed · 1 bath,1351697,Valletta Vintage,,Birgu,35.88824,14.52343,Entire home/apt,135,2,235,2023-12-04,1.67,11,351,20,
424572,Rental unit in Il-Gżira · ★4.83 · 1 bedroom · 3 beds · 1 bath,1188556,Catherine,,Gzira,35.90487,14.48972,Private room,35,3,8,2013-07-10,0.06,2,235,0,
432260,Rental unit in St Paul's Bay · ★4.45 · 1 bedroom · 1 bed · 1 bath,2149566,Lorenzo,,San Pawl il-Bahar,35.94457,14.38613,Entire home/apt,75,3,190,2023-11-20,1.34,1,326,22,
452721,Condo in San Gwann · ★4.38 · 2 bedrooms · 4 beds · 1 bath,2229391,Mariella,,Swieqi,35.91736,14.48263,Entire home/apt,70,5,16,2023-08-30,0.21,3,147,7,
476282,Rental unit in Il-Mellieħa · ★4.74 · 2 bedrooms · 5 beds · 2 baths,2246771,Bill,,Mellieha,35.96631,14.3567,Entire home/apt,114,4,61,2023-11-04,0.57,2,156,2,
492394,Rental unit in Il-Mellieħa · ★4.17 · 2 bedrooms · 3 beds · 1.5 baths,1247259,Yvette,,Mellieha,35.9567,14.36276,Entire home/apt,90,5,6,2023-08-14,0.35,2,364,3,
501516,Rental unit in Tas-Sliema · ★4.61 · 2 bedrooms · 1 bath,2474524,Simon,,Sliema,35.91125,14.49672,Entire home/apt,75,3,75,2023-10-07,0.57,11,320,13,
503123,Rental unit in Tas-Sliema · ★4.68 · 1 bedroom · 1 bed · 1 bath,2474524,Simon,,Sliema,35.91244,14.49556,Entire home/apt,69,3,69,2023-10-26,0.50,11,365,9,
503298,Rental unit in Marsascala · ★4.64 · 2 bedrooms · 4 beds · 1 bath,2482611,Vacation,,Marsascala,35.85684,14.56619,Entire home/apt,89,7,14,2023-01-22,0.13,4,197,1,
503644,Rental unit in Il-Qala · ★4.83 · 3 bedrooms · 8 beds · 2 baths,2484075,Konrad,,Qala,36.0413,14.30957,Entire home/apt,100,4,6,2023-09-12,0.07,1,364,2,
503703,Rental unit in Tas-Sliema · ★4.63 · 2 bedrooms · 4 beds · 1 bath,2474524,Simon,,San Giljan,35.91323,14.49496,Entire home/apt,89,3,74,2022-07-29,0.53,11,5,0,
504283,Rental unit in Gzira · ★4.81 · 1 bedroom · 2 beds · 2 shared baths,1483790,Mariella,,Gzira,35.90581,14.49332,Private room,35,2,58,2023-10-08,0.42,6,270,4,
541080,Rental unit in Marsalforn · ★4.46 · 3 bedrooms · 3 beds · 2 baths,1207379,Öyfrid,,Zebbug (Ghawdex),36.06997,14.26148,Entire home/apt,42,3,116,2023-11-20,0.85,3,277,24,
567544,Rental unit in Zebbug · ★4.64 · 2 bedrooms · 1 bed · 1 bath,2792542,Dolphin Gozo Rentals,,Zebbug (Ghawdex),36.07321,14.25467,Entire home/apt,75,4,14,2023-08-17,0.12,9,244,1,
586457,Home in Ghasri · ★4.86 · 1 bedroom · 2 beds · 1 bath,2677846,Ana (Anne Marie) & Sophia,,Ghasri,36.0616,14.2274,Entire home/apt,168,3,225,2023-11-24,1.62,2,67,22,
590615,Rental unit in Zebbug · ★4.54 · 2 bedrooms · 1 bed · 1 bath,2792542,Dolphin Gozo Rentals,,Zebbug (Ghawdex),36.07131,14.25438,Entire home/apt,75,3,42,2023-09-16,0.30,9,244,2,
597698,Rental unit in Zebbug · ★4.59 · 2 bedrooms · 1 bed · 1 bath,2792542,Dolphin Gozo Rentals,,Zebbug (Ghawdex),36.07265,14.25445,Entire home/apt,60,4,29,2023-08-07,0.21,9,244,2,
632404,Rental unit in Zebbug · ★4.58 · 2 bedrooms · 3 beds · 1 bath,2792542,Dolphin Gozo Rentals,,Zebbug (Ghawdex),36.07307,14.25585,Entire home/apt,75,3,19,2022-07-22,0.15,9,244,0,
636983,Rental unit in St Paul's Bay · ★4.74 · 1 bedroom · 1 bed · 1 bath,3176303,Ron,,San Pawl il-Bahar,35.95136,14.40972,Entire home/apt,55,4,193,2023-12-16,1.41,3,262,21,
637763,Home in Sliema · ★4.69 · 4 bedrooms · 7 beds · 3 baths,1875042,Stefania,,Sliema,35.91083,14.49955,Entire home/apt,381,2,147,2023-10-09,1.07,1,65,10,
648361,Home in San Ġwann · ★4.67 · 1 bedroom · 2 beds · 2 shared baths,3241207,Graziella,,San Gwann,35.90977,14.4741,Private room,30,3,10,2023-06-30,0.08,1,364,1,
650508,Rental unit in St Julian's · ★4.55 · 3 bedrooms · 9 beds · 2 baths,1419619,GetawaysMalta,,San Giljan,35.91724,14.4932,Entire home/apt,309,3,30,2022-12-16,0.22,42,41,0,
660239,Rental unit in Valletta · ★4.51 · 2 bedrooms · 2 beds · 1 bath,3332135,Lara,,Valletta,35.90051,14.51482,Entire home/apt,55,1,480,2023-12-09,3.58,1,0,55,
671869,Rental unit in St Paul's Bay · ★4.68 · 1 bedroom · 1 bed · 1 bath,3176303,Ron,,San Pawl il-Bahar,35.94855,14.40815,Entire home/apt,76,4,177,2023-11-04,1.31,3,140,24,
677023,Rental unit in Tas-Sliema · ★4.76 · 2 bedrooms · 2 beds · 1 bath,1807583,Mark,,Sliema,35.91344,14.49604,Entire home/apt,69,2,126,2023-10-23,1.35,2,357,14,
694797,Rental unit in Tas-Sliema · ★4.25 · 1 bedroom · 1 bed · 1 bath,1774894,ShortLets,,Sliema,35.90931,14.50278,Entire home/apt,60,3,16,2023-08-27,0.12,68,336,2,
699199,Rental unit in Tal-Pietà · ★4.56 · 3 bedrooms · 3 beds · 2 baths,3585451,Franco,,Pieta,35.89636,14.49317,Entire home/apt,101,3,261,2023-11-29,1.92,7,253,30,
706608,Rental unit in Marsalforn · ★4.50 · 3 bedrooms · 4 beds · 2 baths,1207379,Öyfrid,,Zebbug (Ghawdex),36.07945,14.24952,Entire home/apt,49,3,116,2023-11-14,0.91,3,307,16,
718401,Villa in Malta · ★4.46 · 3 bedrooms · 6 beds · 2 baths,14439099,Mary,,Zebbug (Ghawdex),36.06786,14.23269,Entire home/apt,120,5,13,2018-09-22,0.11,3,363,0,
723075,"Rental unit in Valletta, Malta · ★4.77 · 1 bedroom · 2 beds · 1 bath",5221932,Christiano,,Valletta,35.89767,14.51505,Entire home/apt,135,3,62,2023-11-29,0.53,15,122,37,
723533,"Rental unit in Valletta, Malta · ★4.78 · 1 bedroom · 1 bed · 1 bath",5221932,Christiano,,Valletta,35.89860153198242,14.51602840423584,Entire home/apt,142,3,48,2023-11-26,0.37,15,0,26,
757581,Townhouse in Mdina · ★4.90 · 1 bedroom · 1 bed · 1 private bath,3987056,Antonio,,Mdina,35.88469,14.40374,Private room,70,2,292,2023-12-10,2.25,1,362,16,
763585,Rental unit in Marsaskala · ★4.73 · 1 bedroom · 1 bath,4020855,George,,Marsascala,35.86676,14.55922,Entire home/apt,55,3,44,2023-11-15,0.36,6,320,7,
763601,Rental unit in Marsaskala · ★4.75 · 3 bedrooms · 4 beds · 2 baths,4020855,George,,Marsascala,35.86689,14.56084,Entire home/apt,54,3,28,2020-01-03,0.22,6,0,0,
764521,Villa in Rabat · ★4.54 · 1 bedroom · 1 bed,4026290,Aldo,,Rabat (Malta),35.89359,14.3438,Private room,45,1,54,2023-09-24,0.43,2,364,10,
770174,Villa in St Julian's · 1 bedroom · 1 bed · 1 private bath,3748694,Boho,,San Gwann,35.90948,14.48717,Private room,75,2,2,2013-09-24,0.02,13,365,0,
775686,Rental unit in Valletta · ★4.55 · 1 bedroom · 1 bed · 1 bath,4091660,Michael,,Valletta,35.89751,14.51568,Entire home/apt,140,2,179,2023-11-18,1.38,2,355,19,
786888,Home in Ħ'Attard · ★3.33 · 1 bedroom · 2 beds · 1 shared bath,3169799,Jj,,Attard,35.89227,14.44076,Private room,35,2,3,2016-06-08,0.03,7,0,0,
788959,Rental unit in St Paul's Bay · ★4.85 · 1 bedroom · 2 beds · 1 bath,1419619,GetawaysMalta,,San Pawl il-Bahar,35.946228,14.390591,Entire home/apt,251,3,60,2023-11-10,0.46,42,302,15,
789063,Home in Santa Venera · ★4.94 · 1 bedroom · 2 beds · 2 baths,3785604,Emanuel & Miriam Sammut,,Qormi,35.88473,14.47123,Private room,60,1,127,2023-08-22,1.00,1,357,2,
791201,Townhouse in Msida · ★4.88 · 1 bedroom · 1 bed · 1 bath,4110452,Gerald,,Msida,35.89734,14.48652,Entire home/apt,65,4,83,2023-09-30,0.64,1,104,10,
836671,Rental unit in Tas-Sliema · ★4.58 · 2 bedrooms · 2 beds · 1.5 baths,2474524,Simon,,Sliema,35.91151,14.49518,Entire home/apt,78,3,51,2023-09-18,0.39,11,365,6,
847075,Rental unit in Valletta · ★4.78 · 1 bedroom · 1 bed · 1 bath,1351697,Valletta Vintage,,Valletta,35.89799,14.51627,Entire home/apt,176,2,291,2023-12-03,2.18,11,327,35,
851510,Home in Valletta · ★4.86 · 1 bedroom · 1 bed · 1 bath,4445515,Valletta Suites,,Valletta,35.90008,14.51093,Entire home/apt,165,3,81,2023-11-14,0.80,3,349,20,
880548,Rental unit in Nadur · ★4.94 · 2 bedrooms · 3 beds · 2 baths,4281950,Doreen,,Nadur,36.04481,14.29287,Entire home/apt,85,6,31,2023-09-19,0.34,2,281,5,
883214,Home in L-Għarb · ★4.81 · 3 bedrooms · 5 beds · 3 baths,1218900,Michael,,Gharb,36.06682,14.20714,Entire home/apt,120,5,166,2023-07-07,1.31,7,160,3,
910644,Rental unit in Malta · ★4.57 · 3 bedrooms · 4 beds · 2 baths,670537,Alice,,San Giljan,35.91035,14.49182,Entire home/apt,100,4,74,2023-09-25,0.57,2,100,10,
917687,Home in L-Għarb · ★4.79 · 3 bedrooms · 4 beds · 3.5 baths,4928055,Lili,,Gharb,36.06249,14.20615,Entire home/apt,130,5,68,2023-10-13,0.52,1,276,7,
948264,Rental unit in Tas-Sliema · ★4.21 · 2 bedrooms · 4 beds · 1 bath,5141435,Humbert,,Sliema,35.91505,14.50214,Entire home/apt,60,5,57,2022-09-26,0.45,3,304,0,
960355,Rental unit in Valletta · ★4.61 · 1 bedroom · 1 bath,4202167,Mark,,Valletta,35.898373,14.514454,Entire home/apt,85,2,281,2023-11-15,2.16,2,353,25,
961058,Rental unit in Tas-Sliema · ★4.78 · 3 bedrooms · 5 beds · 1 bath,721498,Natalia And Mazen,,San Giljan,35.91404,14.49474,Entire home/apt,65,3,376,2023-12-05,2.98,4,0,38,
965886,Rental unit in Silema · ★4.37 · 1 bedroom · 1 bed · 1 bath,1774894,ShortLets,,Sliema,35.91008,14.49948,Entire home/apt,58,3,38,2023-10-02,0.29,68,360,2,
996883,Rental unit in Gzira · ★4.71 · 2 bedrooms · 4 beds · 1 bath,5443197,Vicky,,Gzira,35.90525,14.49641,Entire home/apt,130,2,240,2023-10-31,1.90,1,351,16,
998761,Home in Rabat · ★4.81 · 2 bedrooms · 2 beds · 1 bath,1022352,Ian,,Rabat (Malta),35.8837,14.40081,Entire home/apt,115,2,144,2023-11-21,1.11,2,324,22,
1009244,Rental unit in Valletta · ★4.61 · 2 bedrooms · 2 beds · 1 bath,4653048,Joseph Charles,,Valletta,35.8967,14.51243,Entire home/apt,293,1,168,2023-11-05,1.30,22,297,16,
1013670,Rental unit in Is-Swieqi · 2 bedrooms · 4 beds · 1 bath,5576250,Maria,,Swieqi,35.92214,14.48268,Entire home/apt,100,4,1,2015-08-25,0.01,2,227,0,
1050747,Rental unit in Marsaskala · ★4.83 · 3 bedrooms · 3 beds · 2 baths,5784439,Counts,,Marsascala,35.86412811279297,14.567938804626465,Entire home/apt,320,7,30,2023-10-21,0.23,4,365,4,
1062095,Home in Ta' Kerċem · ★4.78 · 3 bedrooms · 4 beds · 4.5 baths,5846792,Anthony Peter,,Kercem,36.03814,14.2187,Entire home/apt,150,3,70,2023-07-26,0.55,1,195,5,
1090061,Rental unit in Il-Mellieħa · ★4.44 · 3 bedrooms · 5 beds · 1.5 baths,5988277,Tony,,Mellieha,35.9658,14.3598,Entire home/apt,115,4,39,2022-08-09,0.30,2,83,0,
1097214,Townhouse in Floriana · ★4.71 · 1 bedroom · 1 bed · 1 bath,578865,Alan,,Floriana,35.89133,14.50557,Entire home/apt,59,6,99,2019-10-29,0.83,7,89,0,
1099375,Rental unit in Tas-Sliema · ★4.56 · 2 bedrooms · 2 beds · 1 shared bath,5772496,Desiree,,Sliema,35.9084,14.50279,Private room,36,3,249,2023-12-04,1.94,2,353,18,
1109646,Home in St Paul's Bay · ★4.74 · 2 bedrooms · 4 beds · 1 bath,6090982,Daniel,,San Pawl il-Bahar,35.95053,14.387,Entire home/apt,90,4,118,2023-09-28,0.92,1,261,5,
1109764,Home in Nadur · ★4.83 · 3 bedrooms · 5 beds · 4 baths,28733688,Alexandra,,Nadur,36.04229,14.29682,Entire home/apt,321,2,30,2023-10-25,0.39,8,340,7,
1115901,Home in San Ġiljan · ★4.76 · 1 bedroom · 2 beds · 2 baths,794193,Freda,,San Giljan,35.91365,14.48627,Private room,35,3,147,2023-10-06,1.29,1,203,16,
1119284,Rental unit in Madliena · ★4.88 · 1 bedroom · 1 bed · 2 baths,833949,Stefan,,Swieqi,35.92701,14.46155,Private room,77,2,40,2019-09-26,0.31,1,365,0,
1122617,Rental unit in St Julian's · ★4.65 · 1 bedroom · 3 beds · 2 baths,6158728,Ian,,San Giljan,35.91518,14.4895,Private room,55,5,20,2023-07-16,0.18,80,365,1,
1125894,Condo in Tas-Sliema · ★4.86 · 2 bedrooms · 3 beds · 2 baths,908584,Ian,,Sliema,35.91402,14.49844,Entire home/apt,83,3,277,2023-12-08,2.16,2,145,37,
1129820,Rental unit in St Julian's · ★4.78 · 2 bedrooms · 2 beds · 1 bath,6198295,Romina,,San Giljan,35.91839,14.48816,Entire home/apt,88,3,165,2022-10-19,1.28,1,0,0,
1134150,Rental unit in St Julian's · 3 bedrooms · 4 beds · 2 baths,6221659,Jp,,Swieqi,35.91733,14.48195,Entire home/apt,52,90,0,,,1,365,0,
1159584,Home in Floriana · ★4.54 · 1 bedroom · 1 bed · 1 bath,2807708,Anna,,Valletta,35.89583,14.50833,Entire home/apt,89,2,175,2023-11-27,1.36,6,147,1,
1165218,Rental unit in Marsaskala · ★4.79 · 3 bedrooms · 6 beds · 2 baths,6381933,Dario,,Marsascala,35.86695,14.57345,Entire home/apt,120,1,44,2023-08-13,0.34,2,210,1,
1165398,Rental unit in Ta' Xbiex · ★4.66 · 2 bedrooms · 4 beds · 1.5 baths,6383078,Ivan,,Ta' Xbiex,35.89766,14.49512,Entire home/apt,100,3,158,2023-12-03,1.31,1,169,9,
1170614,Rental unit in St Paul's Bay · ★4.95 · 2 bedrooms · 3 beds · 1 bath,6409004,Loving Malta,,San Pawl il-Bahar,35.95281,14.41345,Entire home/apt,120,3,65,2023-10-17,0.51,2,275,9,
1176933,Rental unit in Tas-Sliema · ★4.67 · 2 bedrooms · 4 beds · 1 bath,2474524,Simon,,Sliema,35.9132,14.4962,Entire home/apt,75,3,47,2023-10-25,0.37,11,365,6,
1176975,Home in Tas-Sliema · ★4.43 · 3 bedrooms · 4 beds · 2 baths,6439756,Francesca,,Sliema,35.91077,14.49496,Entire home/apt,28,5,89,2023-12-09,0.69,1,236,14,
1179621,Condo in San Gwann · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,314048,Franco,,San Gwann,35.91425323486328,14.468161582946777,Private room,41,3,30,2023-08-29,0.26,4,268,4,
1181787,Rental unit in San Pawl il-Baħar · ★4.70 · 1 bedroom · 2 beds · 1 shared bath,6464928,Jacqui,,San Pawl il-Bahar,35.94643,14.41754,Private room,24,3,89,2023-09-25,0.70,3,168,17,
1186996,Home in Birżebbuġa · ★4.43 · 1 bedroom · 2 beds · 1 bath,670537,Alice,,Birzebbugia,35.83059,14.53191,Entire home/apt,80,5,106,2023-11-04,0.90,2,329,13,
1188612,Rental unit in Valletta · ★4.80 · 1 bedroom · 1 bed · 1 bath,1351697,Valletta Vintage,,Valletta,35.90056,14.51652,Entire home/apt,145,2,278,2023-11-19,2.20,11,358,28,
1193382,Townhouse in Xaghra · ★4.94 · 3 bedrooms · 4 beds · 3 baths,6522047,Aaron,,Xaghra,36.050099,14.274337,Entire home/apt,110,5,72,2023-11-06,0.67,3,360,13,
1203140,Home in Naxxar · ★4.93 · 3 bedrooms · 4 beds · 3 baths,6571897,Nadya,,Naxxar,35.94454,14.42572,Entire home/apt,191,4,29,2023-10-17,0.23,1,177,14,
1214971,Rental unit in Sliema · ★4.90 · 2 bedrooms · 3 beds · 2 baths,6631768,Tanya,,Sliema,35.9099,14.4973,Entire home/apt,75,3,236,2023-10-30,2.28,1,28,18,
1229813,Home in St Julian's · ★4.63 · 2 bedrooms · 4 beds · 2 baths,98282669,Lovelyrentals,,San Giljan,35.91293,14.49452,Entire home/apt,184,7,32,2023-12-05,0.25,27,358,13,
1230651,Home in L-Imġarr · ★4.57 · 3 bedrooms · 6 beds · 3 baths,6711794,Gloria,,Mgarr,35.92083,14.37774,Entire home/apt,200,1,83,2020-08-01,0.66,10,352,0,
1246323,Home in St Paul's Bay · ★4.77 · 1 bedroom · 1 bed · 1 bath,6787359,Mark,,San Pawl il-Bahar,35.94655,14.39156,Entire home/apt,30,90,143,2021-09-30,1.13,1,58,0,
1247297,Home in Sliema · ★4.48 · 1 bedroom · 2 beds · 1 bath,6797042,Maria,,Sliema,35.91133598600153,14.499353416388333,Entire home/apt,30,5,106,2023-11-16,0.89,1,188,13,
1268797,Rental unit in St Julian's · ★4.16 · 2 bedrooms · 4 beds · 1 bath,4653048,Joseph Charles,,San Giljan,35.92035,14.49154,Entire home/apt,129,2,55,2023-11-04,0.43,22,235,7,
1277993,Rental unit in Mgarr · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,6711794,Gloria,,Mgarr,35.9182,14.38514,Private room,45,1,63,2023-11-19,0.56,10,365,2,
1281848,Rental unit in Valletta · ★4.24 · 1 bedroom · 1 bed · 1 bath,999963,Vbl,,Valletta,35.89925,14.51691,Entire home/apt,105,2,93,2023-08-12,0.76,25,359,1,
1293551,Home in Senglea · ★4.75 · 1 bedroom · 2 beds · 1 bath,7033543,Alberto,,Isla,35.88758,14.51839,Entire home/apt,73,1,574,2023-12-10,4.50,2,267,79,
1305239,Rental unit in San Gwann · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,1141306,The Vegetarian Yogi Couple,,San Gwann,35.90891,14.48221,Private room,32,2,133,2023-11-15,1.05,4,0,19,
1306145,Townhouse in Floriana · ★4.63 · 1 bedroom · 2 beds · 1 bath,578865,Alan,,Floriana,35.88913,14.50632,Entire home/apt,49,6,83,2023-09-17,0.78,7,82,13,
1306601,Villa in Zurrieq · ★4.81 · 3 bedrooms · 4 beds · 4.5 baths,7103765,Janice,,Zurrieq,35.822498,14.463169,Entire home/apt,728,4,21,2023-09-16,0.22,7,261,4,
1306751,Rental unit in Floriana · ★4.78 · 1 bedroom · 2 beds · 1 bath,578865,Alan,,Floriana,35.88916,14.50538,Entire home/apt,49,6,140,2023-10-21,1.25,7,89,17,
1306782,Townhouse in Floriana · ★4.66 · 1 bedroom · 2 beds · 1 bath,578865,Alan,,Floriana,35.88945,14.50456,Entire home/apt,49,6,157,2023-10-18,1.25,7,82,14,
1327486,Boutique hotel in Tas-Sliema · ★4.89 · 1 bedroom · 2 beds · 2.5 baths,7204273,Two Pillows Boutique Hostel,,Sliema,35.91147,14.50285,Private room,96,1,9,2023-04-15,0.07,13,350,1,
